Season,home_team,away_team,home_score,away_score,result,90s_difference,Age_difference,AssistPer90_difference,Assists_difference,Att_difference,AvgShotDistance_difference,Blocked_difference,CK_difference,CS_difference,CS%_difference,Carries_difference,CarriesPenArea_difference,Clearance_difference,Cmp_difference,Cmp%_difference,Completed_difference,Crs_difference,D_difference,Dead_difference,Def_difference,Def.1_difference,Dispossed_difference,Drib_Tackle_Lost_difference,Drib_Tackled_difference,DribbleSucc_difference,DribbleSucc%_difference,DribbleTkld_difference,DribblesAtt_difference,Errors_to_shot_difference,FK_difference,Fld_difference,Fld.1_difference,GA_difference,GA90_difference,GCA_difference,GCA90_difference,Goals_difference,GoalsFromPenalties_difference,GoalsPer90_difference,GoalsPerShot_difference,GoalsPerShotOnTarget_difference,GoalsandAssistPer90_difference,GoalsandAssists_difference,Int 90s_difference,Int Assists_difference,Int Assists Per 90_difference,Int Goals_difference,Int Goals + Assists _difference,Int Goals + Assits Per 90_difference,Int Goals Per 90_difference,Int Matches Played_difference,Int Min_difference,Int Non Penalty Goals_difference,Int Non Penalty Goals + Assits Per 90_difference,Int Non Penalty Goals Per 90_difference,Int Penaltes Attempted_difference,Int Penalty Goals_difference,Int Red Cards_difference,Int Starts_difference,Int Yellow Cards_difference,Interceptions_difference,L_difference,LP_Att_difference,LP_Cmp_difference,LP_Cmp%_difference,Live_difference,MP_difference,MP_Att_difference,MP_Cmp_difference,MP_Cmp%_difference,Min_difference,Miscontrolled_difference,NonPenaltyGoals_difference,NonPenaltyGoalsPer90_difference,Offside_pass_difference,PKA_difference,PKatt_x_difference,PKatt_y_difference,PKsv_difference,PassDead_difference,PassDead.1_difference,PassLive_difference,PassLive.1_difference,Passes_Att_difference,Passes_Blocked_difference,PenaltiesAttemped_difference,PenaltyGoals_difference,PrgC_difference,PrgDist_difference,ProgressiveCarries_x_difference,ProgressiveCarries_y_difference,ProgressiveFinalThird_difference,ProgressivePasses_difference,ProgressiveReceive_difference,ProgressivegDist_difference,Recievd _difference,RedCards_difference,SCA_difference,SCA90_difference,SP_Att_difference,SP_Cmp_difference,SP_Cmp%_difference,Save%_difference,Save%.1_difference,Saves_difference,Sh_difference,Sh.1_difference,Sh/90_difference,Shots_difference,ShotsOnTarget_difference,Shots_Blocked_difference,SoT%_difference,SoT/90_difference,SoTA_difference,Starts_difference,Sw_difference,TB_difference,TI_difference,TO_difference,TO.1_difference,Tackles_Att_3rd_difference,Tackles_Def_3rd_difference,Tackles_Won_difference,Tackles_mid_3rd_difference,TotDist_x_difference,TotDist_y_difference,Total_Blocks_difference,Total_Tackles_difference,Touches_difference,TouchesAtt 3rd_difference,TouchesAtt Pen_difference,TouchesDef 3rd_difference,TouchesDef Pen_difference,TouchesLive_difference,TouchesMid 3rd_difference,W_difference,Year_difference,YelloCards_difference
2023-2024,Italy,France,,,,5.225000000000001,-0.5541666666666671,-0.09116666666666662,-3.391666666666666,142.36249999999995,-1.9604166666666671,13.083333333333336,-1.0333333333333279,0.0,5.5,-82.01666666666688,-17.964285714285715,-0.18333333333333712,5.3125,-6.391249999999999,5.3125,12.200000000000003,1.0,-27.0,-0.9166666666666667,0.0,3.1309523809523796,-4.041666666666668,6.529166666666669,-12.273809523809529,0.0,-7.379761904761899,-17.735714285714288,1.0,-12.0,-1.7857142857142865,-1.0,-14.0,-0.33999999999999997,-6.56190476190476,-0.30713095238095234,-7.071428571428571,-0.6428571428571432,-0.21642857142857147,-0.05714285714285719,-0.12041666666666667,0.10041666666666668,-10.321428571428571,3.5666666666666664,0.12261904761904763,0.004642857142857171,0.6428571428571428,0.8214285714285714,0.14750000000000008,0.14035714285714296,5.5,321.1666666666666,0.8928571428571428,0.23508333333333337,0.4028571428571429,-0.25,-0.25,0.0,3.5666666666666664,0.3333333333333333,-1.0874999999999986,-4.0,-240.0,-142.0,-0.47666666666666657,134.49166666666656,2.0,41.5625,2.2250000000000227,-2.754583333333315,473.5,-3.0714285714285694,-6.428571428571429,-0.1532142857142857,0.3125,-4.0,-3.0,-1.25,1.0,2.5999999999999996,0.6,-10.733333333333327,-6.171428571428573,142.36249999999995,4.229166666666664,-1.25,-0.6428571428571432,-23.597619047619062,-9009.0,55.604166666666686,-23.597619047619062,-8.25,-48.37023809523805,-48.37023809523805,-765.9458333333332,88.6916666666666,-0.1833333333333334,-12.804761904761904,-0.5389761904761903,2.9833333333333485,-34.125,-0.6195833333333383,7.0,25.0,3.0,-0.2142857142857144,-1.2142857142857144,-0.39071428571428557,-20.17857142857143,-10.571428571428573,-0.8333333333333339,-4.733452380952386,-0.24107142857142827,-10.0,-1.9250000000000007,1.9416666666666682,-2.970833333333334,12.225000000000001,-2.0095238095238095,-0.7857142857142857,2.9375,2.945833333333333,-5.208333333333329,-4.5,-9545.25,-842.6541666666672,1.0833333333333357,-3.1875,184.21666666666624,-106.12261904761897,-65.39285714285714,-443.0,-221.0,184.3083333333334,203.52083333333314,-1.0,0.0,-0.8125
2023-2024,Netherlands,Germany,,,,3.2333333333333343,-3.72596153846154,-0.0558333333333334,-1.666666666666666,-548.9006410256411,-1.9023809523809518,0.4285714285714235,10.857142857142868,-5.166666666666667,-21.650000000000002,-375.24358974358984,-6.25,-38.16346153846154,-466.2307692307693,-0.10080128205127892,-466.2307692307693,-56.833333333333314,5.666666666666666,121.0,0.2857142857142858,-0.047619047619047616,-2.2916666666666643,-0.38095238095238315,-5.141025641025639,-19.95833333333333,-12.5,-13.166666666666664,-33.79166666666667,-1.0,39.16666666666667,2.5,1.25,15.666666666666657,0.33833333333333315,-2.666666666666666,-0.027083333333333348,7.0,0.5,0.3275,0.11000000000000001,0.08166666666666667,-0.125,5.0,0.946794871794872,-0.24999999999999997,-1.0,0.5,0.0,-1.6025,-0.6025,-0.33333333333333304,85.05769230769232,0.5,-0.4962500000000001,-0.6025,0.5,0.0,0.0,1.0064102564102564,-0.0641025641025641,3.3092948717948723,6.166666666666666,217.5,27.333333333333286,0.2948031135531153,-457.1105769230769,2.0833333333333286,-188.11858974358995,-163.10096153846143,0.542467948717956,286.66666666666697,20.75,6.5,0.13374999999999998,-2.238095238095239,1.333333333333333,1.1666666666666665,1.25,-0.16666666666666669,5.7738095238095255,-0.41666666666666663,-3.892857142857139,-2.458333333333334,-548.9006410256411,2.142857142857139,1.25,0.5,-24.041666666666657,2327.166666666666,-27.40476190476184,-24.041666666666657,-14.166666666666671,-24.958333333333314,-24.958333333333314,-1039.2003205128208,-460.040064102564,-0.0897435897435897,-15.791666666666657,-0.5091666666666672,-241.43429487179492,-247.599358974359,-0.05945512820512988,-1.2666666666666657,-11.083333333333332,24.333333333333314,0.75,0.25,0.11499999999999977,21.25,10.75,-6.759615384615383,7.016666666666666,0.36,39.83333333333334,-0.5112179487179489,-9.328296703296703,-0.6428571428571423,-16.842948717948723,-0.791666666666667,0.25,0.11904761904761862,-3.4919871794871824,2.5714285714285694,7.761904761904763,-2224.6137820512813,-1952.371794871794,5.0,9.69047619047619,-560.102564102564,-108.83333333333326,56.75,218.5,251.83333333333337,-559.9743589743584,-207.4285714285711,-8.0,0.0,1.333333333333333
